transaction_id,customer_id,signup_date,purchase_date,amount,item_category,is_returned
TXN9315,C-5818,2026-01-27,2026-01-31,1039.89,Automotive,FALSE
TXN9316,C-415,2025-07-15,2025-07-17,815.43,Sports,FALSE
TXN9317,C-3064,NULL,2025-09-30,569.87,Sports,FALSE
TXN9318,C-5089,2025-02-18,2025-03-02,16.21,Home,FALSE
TXN9319,C-3636,2026-01-06,2026-01-30,317.15,Electronics,FALSE
TXN9320,C-5640,2025-01-06,2025-01-23,579.78,Apparel,NULL
TXN9321,C-4317,2025-03-27,2025-04-23,351.19,Apparel,FALSE
TXN9322,C-1639,2025-01-28,2025-02-01,60.93,Electronics,FALSE
TXN9323,C-2509,2025-09-04,2025-09-12,385.17,Sports,FALSE
TXN9324,C-539,2026-01-13,2026-02-04,793.96,Automotive,FALSE
TXN9325,C-4720,2025-06-18,2025-06-28,255.23,Automotive,FALSE
TXN9326,C-1919,2025-01-15,2025-01-21,384.64,Home,FALSE
TXN9327,C-4570,2025-06-27,2025-07-25,-95.07,Beauty,FALSE
TXN9328,C-4561,2025-01-31,2025-02-12,658.39,Sports,TRUE
TXN9329,C-2318,2025-01-25,2025-01-29,25.95,Sports,NULL
TXN9330,C-3214,2025-03-05,2025-03-31,63.20,Automotive,NULL
TXN9331,C-2845,NULL,2025-12-12,1081.99,Home,FALSE
TXN9332,C-5734,2025-06-11,2025-06-28,988.53,Beauty,FALSE
TXN9333,C-169,2025-01-27,2025-02-24,713.76,Beauty,FALSE
TXN9334,C-5708,NULL,2025-05-27,1019.41,Apparel,TRUE
TXN9335,C-1243,2025-07-04,2025-07-30,879.68,Beauty,FALSE
TXN9336,C-821,2025-02-09,2025-02-13,-4.56,Electronics,FALSE
TXN9337,C-4962,2025-05-29,2025-06-23,113.59,Home,TRUE
TXN9338,C-3645,2025-04-01,2025-04-07,292.47,Apparel,TRUE
TXN9339,C-2308,2025-01-21,2025-01-29,1010.90,Home,NULL
TXN9340,C-2123,NULL,2025-05-29,408.14,Beauty,FALSE
TXN9341,C-2253,2025-09-11,2025-10-03,1063.46,Apparel,NULL
TXN9342,C-2128,2025-02-14,2025-02-21,570.57,Home,FALSE
TXN9343,C-3346,2025-12-06,2025-12-19,1109.00,Electronics,FALSE
TXN9344,C-1300,2025-10-31,2025-11-03,753.85,Apparel,FALSE
TXN9345,C-3300,2025-03-25,2025-04-02,445.36,Home,FALSE
TXN9346,C-2780,2025-12-12,2026-01-02,-45.46,Electronics,FALSE
TXN9347,C-412,2025-02-14,2025-03-06,753.32,Apparel,FALSE
TXN9348,C-4008,2025-08-11,2025-08-17,949.38,Home,FALSE
TXN9349,C-989,NULL,2025-11-18,21.71,Beauty,FALSE
TXN9350,C-3550,2025-04-29,2025-05-15,293.27,Electronics,FALSE
TXN9351,C-4227,2025-11-28,2025-12-23,1019.22,Apparel,FALSE
TXN9352,C-219,2025-07-08,2025-07-21,791.48,Sports,FALSE
TXN9353,C-2355,2025-04-15,2025-05-07,184.31,Electronics,FALSE
TXN9354,C-1023,NULL,2025-07-27,31.10,Apparel,FALSE
TXN9355,C-2113,2025-07-23,2025-07-30,551.10,Electronics,FALSE
TXN9356,C-625,2025-05-22,2025-05-22,918.07,Apparel,FALSE
TXN9357,C-678,2025-07-11,2025-08-09,246.66,Electronics,NULL
TXN9358,C-4377,NULL,2025-04-29,519.22,Apparel,TRUE
TXN9359,C-2068,2025-09-23,2025-10-17,197.09,Automotive,FALSE
TXN9360,C-168,2025-03-30,2025-04-24,1175.33,Sports,FALSE
TXN9361,C-5149,2025-01-10,2025-02-01,661.95,Automotive,FALSE
TXN9362,C-2305,2025-07-02,2025-07-02,719.56,Home,FALSE
TXN9363,C-765,2025-12-24,2026-01-21,976.95,Automotive,FALSE
TXN9364,C-4131,NULL,2025-11-26,279.31,Automotive,FALSE
TXN9365,C-5413,NULL,2025-08-11,1007.90,Home,FALSE
TXN9366,C-662,2025-09-30,2025-10-21,947.35,Sports,FALSE
TXN9367,C-4347,2025-06-20,2025-06-21,1127.79,Apparel,FALSE
TXN9368,C-4100,2025-11-02,2025-11-23,344.04,Automotive,FALSE
TXN9369,C-5127,2025-03-03,2025-03-04,-20.72,Home,TRUE
TXN9370,C-5344,2025-07-18,2025-07-27,1115.35,Electronics,NULL
TXN9371,C-4187,2025-02-13,2025-02-14,664.96,Home,FALSE
TXN9372,C-3260,2026-01-13,2026-01-16,354.34,Sports,FALSE
TXN9373,C-1532,2025-03-06,2025-04-04,-96.82,Beauty,TRUE
TXN9374,C-4447,2024-12-13,2025-01-08,1086.24,Sports,FALSE
TXN9375,C-5976,2025-06-17,2025-07-03,1196.54,Electronics,FALSE
TXN9376,C-3193,2025-07-14,2025-08-03,708.00,Sports,FALSE
TXN9377,C-4882,2025-08-10,2025-08-31,466.37,Automotive,FALSE
TXN9378,C-503,2025-10-21,2025-11-03,714.21,Apparel,TRUE
TXN9379,C-1998,2025-07-05,2025-07-30,771.14,Home,TRUE
TXN9380,C-3879,2025-07-17,2025-07-30,557.28,Home,TRUE
TXN9381,C-3707,2025-05-30,2025-06-14,248.86,Electronics,TRUE
TXN9382,C-5082,2025-06-04,2025-06-14,1045.44,Electronics,FALSE
TXN9383,C-5272,2025-04-01,2025-04-14,174.61,Automotive,FALSE
TXN9384,C-5766,2025-12-29,2026-01-25,333.02,Electronics,FALSE
TXN9385,C-1870,2025-12-29,2026-01-13,473.31,Beauty,FALSE
TXN9386,C-927,2025-05-14,2025-05-14,1168.36,Automotive,FALSE
TXN9387,C-3058,2025-11-28,2025-12-25,451.61,Sports,TRUE
TXN9388,C-666,2025-03-15,2025-03-30,774.15,Beauty,TRUE
TXN9389,C-4881,2025-12-17,2026-01-08,348.63,Electronics,FALSE
TXN9390,C-2357,2025-09-15,2025-10-07,1094.33,Automotive,NULL
TXN9391,C-1589,2024-12-23,2025-01-21,573.17,Automotive,FALSE
TXN9392,C-4213,2025-03-27,2025-04-22,863.90,Beauty,FALSE
TXN9393,C-5666,2025-03-20,2025-03-30,296.67,Electronics,FALSE
TXN9394,C-5597,2025-04-17,2025-04-25,995.50,Sports,FALSE
TXN9395,C-2645,2025-02-28,2025-03-22,299.25,Beauty,FALSE
TXN9396,C-3721,2025-05-31,2025-06-15,1042.76,Electronics,FALSE
TXN9397,C-2187,2025-03-21,2025-03-26,462.58,Automotive,FALSE
TXN9398,C-2532,2025-02-17,2025-03-05,997.88,Home,FALSE
TXN9399,C-1779,2026-01-13,2026-01-15,624.42,Home,FALSE
TXN9400,C-2887,2025-09-03,2025-09-06,881.57,Home,FALSE
TXN9401,C-4994,2025-03-24,2025-04-16,-73.80,Electronics,FALSE
TXN9402,C-5904,2025-10-12,2025-10-15,503.58,Apparel,FALSE
TXN9403,C-1274,2025-08-15,2025-08-16,202.73,Sports,FALSE
TXN9404,C-556,2025-04-22,2025-05-01,865.73,Apparel,FALSE
TXN9405,C-1908,2025-04-06,2025-04-20,690.17,Sports,NULL
TXN9406,C-2687,2025-04-27,2025-05-23,276.97,Home,TRUE
TXN9407,C-2734,2025-04-22,2025-04-26,441.65,Apparel,FALSE
TXN9408,C-1949,2025-10-30,2025-11-22,673.63,Automotive,TRUE
TXN9409,C-3653,2025-05-03,2025-05-12,396.73,Sports,FALSE
TXN9410,C-5764,2025-08-18,2025-08-26,1183.93,Automotive,FALSE
TXN9411,C-360,2025-07-18,2025-07-27,138.36,Home,FALSE
TXN9412,C-5417,2025-09-12,2025-09-14,1160.54,Apparel,TRUE
TXN9413,C-5392,2025-01-18,2025-01-27,409.73,Beauty,FALSE
TXN9414,C-5015,2025-12-23,2025-12-31,189.98,Sports,FALSE
TXN9415,C-3315,2025-04-19,2025-04-22,265.28,Electronics,TRUE
TXN9416,C-2936,2025-01-25,2025-02-08,370.69,Home,TRUE
TXN9417,C-2220,2025-10-04,2025-10-23,567.33,Apparel,FALSE
TXN9418,C-4795,NULL,2025-01-28,417.28,Automotive,FALSE
TXN9419,C-4682,2025-11-11,2025-12-06,637.41,Home,FALSE
TXN9420,C-5117,2025-05-26,2025-06-14,554.08,Home,FALSE
TXN9421,C-1965,2025-07-09,2025-08-08,933.68,Apparel,TRUE
TXN9422,C-4068,2025-05-30,2025-06-13,1162.03,Home,FALSE
TXN9423,C-4907,2025-07-15,2025-08-07,283.56,Beauty,FALSE
TXN9424,C-1763,2025-11-25,2025-12-15,1145.84,Automotive,FALSE
TXN9425,C-749,2025-07-28,2025-08-18,893.55,Automotive,NULL
TXN9426,C-4930,2025-06-04,2025-06-21,17.50,Sports,FALSE
TXN9427,C-716,2025-12-01,2025-12-31,105.56,Electronics,FALSE
TXN9428,C-3910,2024-12-28,2025-01-19,23.28,Electronics,FALSE
TXN9429,C-1143,2025-10-20,2025-11-01,463.76,Beauty,FALSE
TXN9430,C-195,2025-06-15,2025-07-03,180.10,Apparel,TRUE
TXN9431,C-3478,2025-04-23,2025-05-22,1044.85,Beauty,TRUE
TXN9432,C-4221,2025-07-28,2025-08-08,610.78,Apparel,TRUE
TXN9433,C-1748,2025-06-28,2025-07-26,906.19,Home,NULL
TXN9434,C-5384,2025-08-10,2025-08-16,495.69,Apparel,FALSE
TXN9435,C-4322,2025-12-08,2025-12-10,741.31,Sports,FALSE
TXN9436,C-2259,2025-01-29,2025-02-10,207.92,Apparel,FALSE
TXN9437,C-3931,2025-08-02,2025-08-07,28.25,Electronics,FALSE
TXN9438,C-2451,2025-07-30,2025-08-20,-27.16,Automotive,FALSE
TXN9439,C-4614,2024-12-29,2025-01-22,1115.47,Beauty,FALSE
TXN9440,C-516,2025-01-20,2025-01-25,164.78,Beauty,NULL
TXN9441,C-3373,2025-08-16,2025-09-13,77.97,Apparel,FALSE
TXN9442,C-2378,2025-02-26,2025-03-17,175.08,Apparel,FALSE
TXN9443,C-3297,2026-01-19,2026-01-25,94.22,Apparel,FALSE
TXN9444,C-2636,NULL,2025-09-28,175.43,Electronics,TRUE
TXN9445,C-3497,2026-01-01,2026-01-20,202.20,Electronics,FALSE
TXN9446,C-5762,2025-01-24,2025-01-27,579.24,Automotive,FALSE
TXN9447,C-502,2025-08-26,2025-09-25,446.93,Sports,FALSE
TXN9448,C-3903,2025-04-15,2025-05-01,1041.02,Apparel,FALSE
TXN9449,C-1345,2025-11-21,2025-12-06,1027.62,Electronics,FALSE
TXN9450,C-3890,2025-04-20,2025-04-25,353.49,Automotive,FALSE
TXN9451,C-3212,2025-10-16,2025-11-03,1063.92,Home,FALSE
TXN9452,C-2457,2025-12-05,2025-12-29,139.48,Electronics,TRUE
TXN9453,C-841,2025-02-14,2025-03-16,855.42,Sports,FALSE
TXN9454,C-1270,2025-01-20,2025-01-20,1047.30,Home,FALSE
TXN9455,C-3840,2025-12-06,2025-12-06,270.55,Sports,TRUE
TXN9456,C-5843,2025-01-12,2025-01-12,474.94,Home,NULL
TXN9457,C-5248,2025-09-12,2025-09-30,999.59,Automotive,FALSE
TXN9458,C-5885,2025-05-18,2025-05-28,995.67,Home,FALSE
TXN9459,C-5735,2025-01-20,2025-02-11,334.48,Apparel,FALSE
TXN9460,C-5385,2025-08-23,2025-08-24,598.36,Automotive,FALSE
TXN9461,C-1917,2026-01-06,2026-01-21,43.29,Sports,FALSE
TXN9462,C-4573,2025-08-22,2025-09-08,44.28,Sports,FALSE
TXN9463,C-827,2026-01-24,2026-01-30,880.61,Home,NULL
TXN9464,C-516,2025-03-03,2025-03-08,938.64,Sports,FALSE
TXN9465,C-2431,2025-03-09,2025-03-12,1134.81,Sports,FALSE
TXN9466,C-3195,2025-11-02,2025-11-15,771.81,Apparel,FALSE
TXN9467,C-888,2026-01-15,2026-01-18,399.17,Electronics,FALSE
TXN9468,C-4898,NULL,2026-01-19,284.22,Electronics,FALSE
TXN9469,C-4643,2026-01-14,2026-01-19,1031.27,Apparel,FALSE
TXN9470,C-2008,2026-01-19,2026-02-04,828.60,Electronics,FALSE
TXN9471,C-3799,2025-09-07,2025-09-16,163.98,Sports,FALSE
TXN9472,C-4207,2025-11-23,2025-11-24,1118.01,Electronics,TRUE
TXN9473,C-3436,2025-10-20,2025-11-05,536.33,Beauty,FALSE
TXN9474,C-1968,2025-06-01,2025-06-20,1185.15,Apparel,TRUE
TXN9475,C-4116,2025-09-21,2025-10-14,309.18,Home,NULL
TXN9476,C-4193,2025-12-08,2026-01-05,911.80,Sports,NULL
TXN9477,C-468,2025-01-15,2025-02-06,472.61,Home,TRUE
TXN9478,C-2910,2025-08-14,2025-08-23,471.81,Apparel,FALSE
TXN9479,C-288,2025-02-28,2025-03-02,48.84,Beauty,NULL
TXN9480,C-6031,2025-07-28,2025-08-11,675.64,Automotive,FALSE
TXN9481,C-4117,NULL,2026-02-01,452.96,Apparel,TRUE
TXN9482,C-3094,2025-03-04,2025-03-10,399.65,Apparel,FALSE
TXN9483,C-3046,2025-07-28,2025-08-20,106.44,Electronics,TRUE
TXN9484,C-4087,2025-01-25,2025-02-13,1048.63,Automotive,FALSE
TXN9485,C-3473,2025-06-29,2025-07-07,398.30,Sports,FALSE
TXN9486,C-1089,2025-07-26,2025-08-09,1130.22,Sports,TRUE
TXN9487,C-2099,2024-12-21,2025-01-05,931.64,Sports,TRUE
TXN9488,C-838,2025-03-03,2025-03-26,594.20,Beauty,TRUE
TXN9489,C-4128,2025-12-13,2026-01-03,777.06,Automotive,FALSE
TXN9490,C-2981,2025-02-15,2025-03-03,940.67,Electronics,TRUE
TXN9491,C-2349,2025-04-26,2025-05-16,672.39,Beauty,FALSE
TXN9492,C-1524,2025-04-08,2025-05-02,517.92,Apparel,FALSE
TXN9493,C-2371,2025-05-07,2025-05-21,563.07,Home,FALSE
TXN9494,C-3857,NULL,2025-05-06,645.87,Electronics,FALSE
TXN9495,C-4649,2025-03-23,2025-04-11,1035.73,Apparel,FALSE
TXN9496,C-3812,2025-09-07,2025-10-01,-59.12,Home,NULL
TXN9497,C-3997,2025-05-03,2025-06-02,116.48,Sports,TRUE
TXN9498,C-3016,2025-10-25,2025-11-23,858.51,Apparel,FALSE
TXN9499,C-3181,2025-06-05,2025-06-28,383.27,Home,FALSE
TXN9500,C-4202,2025-09-02,2025-09-18,1153.09,Automotive,FALSE
TXN9501,C-2922,2025-11-22,2025-12-04,830.31,Beauty,FALSE
TXN9502,C-411,2025-10-22,2025-11-07,297.08,Beauty,FALSE
TXN9503,C-4295,2025-05-01,2025-05-15,871.82,Sports,FALSE
TXN9504,C-4063,2025-04-18,2025-05-05,1134.27,Home,FALSE
TXN9505,C-5553,NULL,2025-06-15,776.51,Electronics,NULL
TXN9506,C-5608,2025-07-16,2025-08-04,814.93,Automotive,FALSE
TXN9507,C-5788,2025-01-01,2025-01-19,587.85,Electronics,FALSE
TXN9508,C-2336,2025-08-20,2025-09-17,633.44,Electronics,FALSE
TXN9509,C-3553,2025-09-16,2025-09-24,934.08,Sports,FALSE
TXN9510,C-5057,2025-10-01,2025-10-09,911.07,Beauty,FALSE
TXN9511,C-3716,2025-03-27,2025-04-03,76.79,Sports,FALSE
TXN9512,C-111,2025-10-19,2025-10-24,738.57,Home,TRUE
TXN9513,C-4235,2025-10-05,2025-10-15,1096.20,Apparel,TRUE
TXN9514,C-195,2025-05-24,2025-05-25,955.86,Home,FALSE
TXN9515,C-191,2025-05-19,2025-06-05,1095.42,Automotive,FALSE
TXN9516,C-570,2025-07-08,2025-07-20,247.06,Electronics,FALSE
TXN9517,C-3027,2025-07-16,2025-08-01,23.40,Sports,FALSE
TXN9518,C-168,2025-11-04,2025-11-25,560.48,Home,FALSE
TXN9519,C-5755,2025-08-18,2025-08-27,166.97,Apparel,FALSE
TXN9520,C-3610,2025-08-08,2025-08-19,290.65,Automotive,FALSE
TXN9521,C-1691,NULL,2025-10-30,488.56,Electronics,FALSE
TXN9522,C-3501,NULL,2025-10-11,990.52,Automotive,TRUE
TXN9523,C-5314,2026-01-10,2026-01-10,138.03,Sports,FALSE
TXN9524,C-4274,2025-12-27,2026-01-01,164.37,Sports,FALSE
TXN9525,C-204,NULL,2025-08-13,867.63,Apparel,FALSE
TXN9526,C-2582,2025-01-21,2025-02-13,1035.25,Apparel,FALSE
TXN9527,C-5559,2025-10-24,2025-11-02,864.94,Sports,FALSE
TXN9528,C-587,2025-06-01,2025-06-30,1169.11,Beauty,FALSE
TXN9529,C-4399,2025-06-15,2025-07-13,350.61,Electronics,FALSE
TXN9530,C-1916,2025-05-20,2025-05-21,512.83,Sports,FALSE
TXN9531,C-1416,2025-04-04,2025-04-27,115.86,Home,FALSE
TXN9532,C-607,2025-06-14,2025-06-26,241.77,Sports,FALSE
TXN9533,C-3452,2025-06-21,2025-07-04,798.21,Beauty,FALSE
TXN9534,C-3129,2025-11-28,2025-12-23,290.75,Home,FALSE
TXN9535,C-6047,2025-09-26,2025-10-25,308.71,Automotive,FALSE
TXN9536,C-2838,2025-01-11,2025-01-31,604.76,Sports,FALSE
TXN9537,C-3970,2025-05-13,2025-05-17,1135.33,Electronics,FALSE
TXN9538,C-4251,2025-01-19,2025-02-11,1131.58,Apparel,FALSE
TXN9539,C-3126,2025-04-27,2025-05-01,936.82,Sports,TRUE
TXN9540,C-4408,2025-10-29,2025-11-16,287.62,Sports,FALSE
TXN9541,C-3937,2025-02-15,2025-02-25,550.09,Sports,FALSE
TXN9542,C-5403,2025-12-27,2026-01-13,780.65,Home,FALSE
TXN9543,C-5988,2025-03-25,2025-04-12,456.95,Electronics,FALSE
TXN9544,C-4141,2025-06-09,2025-07-01,1141.82,Electronics,FALSE
TXN9545,C-3481,2025-12-05,2025-12-23,1076.13,Automotive,FALSE
TXN9546,C-2091,2025-02-27,2025-02-28,801.14,Automotive,FALSE
TXN9547,C-6040,2024-12-14,2025-01-06,1081.21,Beauty,TRUE
TXN9548,C-5843,NULL,2025-07-17,17.84,Apparel,FALSE
TXN9549,C-4136,2025-02-13,2025-02-27,711.94,Automotive,FALSE
TXN9550,C-5426,2025-02-14,2025-03-16,1059.29,Apparel,FALSE
TXN9551,C-5348,2025-03-13,2025-04-10,208.76,Beauty,FALSE
TXN9552,C-1685,2025-07-24,2025-08-12,401.97,Sports,FALSE
TXN9553,C-5743,2025-05-03,2025-05-25,-108.25,Home,FALSE
TXN9554,C-2945,2025-03-14,2025-03-23,429.42,Home,FALSE
TXN9555,C-3893,2026-01-22,2026-02-04,646.02,Beauty,FALSE
TXN9556,C-5712,2025-11-27,2025-11-27,1138.32,Automotive,FALSE
TXN9557,C-796,2024-12-30,2025-01-24,563.13,Automotive,FALSE
TXN9558,C-2566,2025-09-30,2025-10-23,846.90,Beauty,TRUE
TXN9559,C-437,2024-12-27,2025-01-01,664.79,Sports,FALSE
TXN9560,C-509,2025-08-24,2025-09-06,362.07,Home,FALSE
TXN9561,C-1131,2024-12-20,2025-01-04,1179.98,Electronics,FALSE
TXN9562,C-1271,2025-07-20,2025-08-17,722.33,Sports,FALSE
TXN9563,C-783,2025-10-03,2025-10-04,571.61,Beauty,FALSE
TXN9564,C-2356,2025-03-28,2025-03-28,-4.91,Electronics,FALSE
TXN9565,C-2307,NULL,2025-11-23,837.58,Beauty,NULL
TXN9566,C-3192,2025-09-15,2025-09-19,160.32,Home,FALSE
TXN9567,C-4279,NULL,2026-01-30,323.58,Apparel,FALSE
TXN9568,C-3508,2025-11-21,2025-12-03,484.75,Sports,FALSE
TXN9569,C-3611,2025-04-06,2025-04-18,461.41,Sports,FALSE
TXN9570,C-2517,2025-01-14,2025-02-04,827.64,Home,FALSE
TXN9571,C-2571,2025-06-15,2025-06-26,1126.43,Beauty,FALSE
TXN9572,C-4569,2025-11-04,2025-11-23,345.13,Apparel,FALSE
TXN9573,C-3208,2025-11-18,2025-11-24,555.57,Beauty,TRUE
TXN9574,C-926,2025-07-05,2025-08-04,153.05,Home,TRUE
TXN9575,C-5039,2026-01-05,2026-01-08,807.18,Beauty,FALSE
TXN9576,C-2880,2025-10-06,2025-10-26,581.63,Apparel,FALSE
TXN9577,C-2336,2025-11-05,2025-11-08,596.12,Electronics,FALSE
TXN9578,C-4081,2025-06-21,2025-07-14,186.46,Apparel,FALSE
TXN9579,C-1237,2025-07-14,2025-07-24,72.03,Home,FALSE
TXN9580,C-3902,2025-09-04,2025-09-05,996.25,Sports,FALSE
TXN9581,C-4131,2025-12-01,2025-12-26,16.75,Electronics,NULL
TXN9582,C-139,2025-01-27,2025-02-13,652.27,Electronics,FALSE
TXN9583,C-2858,2026-01-11,2026-01-18,794.01,Sports,TRUE
TXN9584,C-4596,2025-02-24,2025-03-18,355.73,Beauty,FALSE
TXN9585,C-4050,2025-01-06,2025-01-07,160.86,Electronics,FALSE
TXN9586,C-5390,2024-12-15,2025-01-04,-147.74,Automotive,FALSE
TXN9587,C-1064,2025-03-24,2025-03-26,847.36,Apparel,FALSE
TXN9588,C-4813,2025-01-06,2025-01-06,1033.77,Beauty,TRUE
TXN9589,C-3708,2025-02-09,2025-02-13,741.17,Electronics,FALSE
TXN9590,C-4857,2025-09-23,2025-10-07,170.41,Apparel,NULL
TXN9591,C-572,2025-06-30,2025-07-03,249.75,Home,FALSE
TXN9592,C-3778,2025-11-21,2025-12-09,672.33,Automotive,TRUE
TXN9593,C-3253,2025-12-11,2025-12-26,1045.53,Sports,FALSE
TXN9594,C-5653,2025-03-11,2025-04-08,879.56,Sports,NULL
TXN9595,C-806,NULL,2025-10-28,211.90,Beauty,FALSE
TXN9596,C-5788,2025-12-21,2026-01-11,803.36,Electronics,FALSE
TXN9597,C-3436,NULL,2025-04-28,1024.21,Beauty,FALSE
TXN9598,C-1150,2025-01-26,2025-01-28,906.28,Sports,FALSE
TXN9599,C-1527,2025-05-02,2025-06-01,284.65,Apparel,FALSE
TXN9600,C-2464,2025-09-25,2025-10-01,684.08,Home,TRUE
TXN9601,C-2313,2025-03-31,2025-04-18,528.00,Sports,FALSE
TXN9602,C-2744,2025-11-30,2025-12-12,660.87,Home,FALSE
TXN9603,C-3877,2025-08-02,2025-08-18,120.77,Electronics,TRUE
TXN9604,C-3458,2025-03-19,2025-03-24,546.85,Apparel,FALSE
TXN9605,C-5878,2025-06-05,2025-07-01,671.82,Sports,FALSE
TXN9606,C-1389,2025-06-05,2025-06-10,341.25,Sports,NULL
TXN9607,C-2524,2025-02-04,2025-02-27,586.10,Home,NULL
TXN9608,C-391,2025-10-26,2025-11-25,353.32,Home,TRUE
TXN9609,C-432,2025-08-16,2025-08-29,927.34,Electronics,FALSE
TXN9610,C-2179,2025-01-17,2025-02-12,325.13,Automotive,FALSE
TXN9611,C-131,2025-09-05,2025-09-13,1049.62,Electronics,FALSE
TXN9612,C-5160,2025-03-15,2025-03-19,510.82,Electronics,FALSE
TXN9613,C-5329,2025-04-23,2025-05-23,611.74,Beauty,FALSE
TXN9614,C-4725,NULL,2025-04-21,1170.76,Apparel,FALSE
TXN9615,C-4892,2025-01-31,2025-02-23,277.45,Apparel,FALSE
TXN9616,C-1381,2025-07-19,2025-07-22,914.19,Automotive,TRUE
TXN9617,C-5627,2025-09-12,2025-09-30,682.71,Electronics,FALSE
TXN9618,C-2499,2025-03-13,2025-03-24,596.49,Home,FALSE
TXN9619,C-2226,2025-05-04,2025-05-20,520.47,Home,TRUE
TXN9620,C-283,2025-07-23,2025-08-14,389.64,Apparel,FALSE
TXN9621,C-1166,2025-05-05,2025-05-06,126.41,Sports,FALSE
TXN9622,C-3610,2025-07-02,2025-07-18,1016.56,Home,FALSE
TXN9623,C-3694,2025-08-15,2025-08-15,458.75,Automotive,NULL
TXN9624,C-2201,2026-02-01,2026-02-05,648.86,Apparel,FALSE
TXN9625,C-190,NULL,2025-10-21,1180.60,Home,FALSE
TXN9626,C-899,2025-05-14,2025-05-23,682.68,Sports,FALSE
TXN9627,C-3052,2025-05-22,2025-06-06,728.06,Home,TRUE
TXN9628,C-4367,2025-09-28,2025-10-05,541.01,Home,FALSE
TXN9629,C-103,2025-02-26,2025-03-13,848.91,Electronics,FALSE
TXN9630,C-830,2025-11-23,2025-12-02,1062.90,Apparel,FALSE
TXN9631,C-2012,2025-08-20,2025-09-06,376.23,Home,FALSE
TXN9632,C-1505,NULL,2025-12-16,574.63,Apparel,FALSE
TXN9633,C-3995,NULL,2025-04-19,763.23,Apparel,FALSE
TXN9634,C-4647,2025-09-30,2025-10-29,434.86,Home,FALSE
TXN9635,C-3469,2025-12-15,2025-12-29,46.38,Automotive,FALSE
TXN9636,C-4179,2025-04-01,2025-04-28,1180.29,Home,FALSE
TXN9637,C-2674,2025-03-09,2025-03-22,745.65,Sports,FALSE
TXN9638,C-5120,2025-06-04,2025-06-23,874.00,Beauty,TRUE
TXN9639,C-5416,2025-02-02,2025-02-25,211.51,Beauty,FALSE
TXN9640,C-949,2025-03-23,2025-03-28,1182.42,Electronics,TRUE
TXN9641,C-3847,2025-08-23,2025-09-18,138.27,Electronics,TRUE
TXN9642,C-201,2025-03-21,2025-04-14,1151.36,Apparel,FALSE
TXN9643,C-1283,2025-04-29,2025-05-22,-70.89,Sports,FALSE
TXN9644,C-3176,2025-08-28,2025-09-11,-24.76,Sports,FALSE
TXN9645,C-1348,2025-09-03,2025-09-21,738.29,Home,FALSE
TXN9646,C-5821,2025-11-20,2025-11-24,144.99,Electronics,FALSE
TXN9647,C-178,2025-09-14,2025-10-11,210.74,Sports,NULL
TXN9648,C-3830,2025-05-08,2025-05-28,985.30,Automotive,FALSE
TXN9649,C-1677,2025-02-13,2025-03-14,1139.66,Sports,FALSE
TXN9650,C-1203,2025-06-09,2025-06-22,19.97,Sports,FALSE
TXN9651,C-4677,2025-01-29,2025-01-30,800.12,Beauty,FALSE
TXN9652,C-1123,2025-09-20,2025-10-11,170.90,Automotive,FALSE
TXN9653,C-1439,2025-07-07,2025-08-06,126.08,Apparel,TRUE
TXN9654,C-2741,2025-08-05,2025-09-02,677.94,Automotive,FALSE
TXN9655,C-4093,2025-10-09,2025-10-26,669.89,Beauty,FALSE
TXN9656,C-1295,2025-09-13,2025-10-07,394.50,Electronics,TRUE
TXN9657,C-641,2025-07-05,2025-07-14,84.85,Home,FALSE
TXN9658,C-3375,NULL,2025-05-09,1121.18,Automotive,FALSE
TXN9659,C-2611,2025-10-26,2025-11-25,530.35,Electronics,FALSE
TXN9660,C-4391,2025-11-17,2025-12-13,76.06,Electronics,FALSE
TXN9661,C-3796,NULL,2026-01-20,630.33,Beauty,TRUE
TXN9662,C-1578,2025-01-27,2025-02-24,1129.36,Beauty,TRUE
TXN9663,C-2216,2025-02-28,2025-03-13,890.83,Apparel,FALSE
TXN9664,C-240,2025-07-20,2025-08-07,1103.42,Sports,NULL
TXN9665,C-2312,2024-12-26,2025-01-23,912.71,Sports,FALSE
TXN9666,C-3514,2025-09-11,2025-10-11,-104.10,Automotive,TRUE
TXN9667,C-1761,2025-02-07,2025-03-02,288.16,Automotive,FALSE
TXN9668,C-1219,2026-01-16,2026-02-04,840.25,Beauty,FALSE
TXN9669,C-4687,2025-12-23,2025-12-27,1063.29,Automotive,FALSE
TXN9670,C-2046,2025-10-15,2025-11-05,436.29,Home,FALSE
TXN9671,C-5391,2025-02-22,2025-03-24,111.24,Automotive,TRUE
TXN9672,C-2358,2025-08-15,2025-09-07,992.64,Beauty,FALSE
TXN9673,C-5007,2025-09-24,2025-10-01,1189.26,Sports,FALSE
TXN9674,C-3815,2026-01-01,2026-01-11,165.22,Beauty,NULL
TXN9675,C-784,2025-03-25,2025-04-18,136.68,Sports,FALSE
TXN9676,C-2346,2025-04-24,2025-05-17,403.05,Automotive,FALSE
TXN9677,C-5284,2025-08-29,2025-08-30,390.32,Sports,TRUE
TXN9678,C-2655,2025-08-29,2025-09-27,181.57,Beauty,NULL
TXN9679,C-3365,2025-07-18,2025-08-13,534.29,Electronics,FALSE
